question,answer,predicted,correct,latency_ms,response
"A 25-year-old woman is brought to the emergency department 12 hours after ingesting 30 tablets of an unknown drug in a suicide attempt. The tablets belonged to her father, who has a chronic heart condition. She has had nausea and vomiting. She also reports blurring and yellowing of her vision. Her temperature is 36.7°C (98°F), pulse is 51/min, and blood pressure is 108/71 mm Hg. Abdominal examination shows diffuse tenderness with no guarding or rebound. Bowel sounds are normal. An ECG shows prolonged PR-intervals and flattened T-waves. Further evaluation is most likely to show which of the following electrolyte abnormalities?",D,A,False,9613.3,"The patient's symptoms of nausea, vomiting, blurred vision, and yellowing of the vision (jaundice) suggest liver toxicity. The ECG changes of prolonged PR intervals and flattened T-waves are consistent with hypokalemia, but the patient's symptoms are more likely to be caused by a different electrolyte imbalance."
"A 56-year-old African American presents to the emergency department due to abdominal pain, fatigue, and weight loss over the past 3 months. He has a long-standing history of chronic hepatitis B virus infection complicated by cirrhosis. On examination, he has jaundice, leg edema, and a palpable mass in the right upper abdominal quadrant. Abdominal ultrasound shows a 3-cm liver mass with poorly defined margins and coarse, irregular internal echoes. Blood investigations are shown:
Aspartate aminotransferase (AST) 90 U/L
Alanine aminotransferase (ALT) 50 U/L
Total bilirubin 2 mg/dL
Albumin 3 g/dL
Alkaline phosphatase 100 U/L
Alpha fetoprotein 600 micrograms/L
Which of the following targeted agents is approved for advanced-stage hepatoma?",D,D,True,10044.3,"D) Sorafenib. Sorafenib is a multikinase inhibitor approved for the treatment of advanced-stage hepatocellular carcinoma (HCC), as indicated by the elevated alpha fetoprotein level and the large, irregular liver mass on imaging. It is not indicated for chronic hepatitis B or for daclizumab"
"A 52-year-old man presents to his primary care physician to discuss laboratory results that were obtained during his annual checkup. He has no symptoms or concerns and denies changes in eating or urination patterns. Specifically, the physician ordered a panel of metabolic laboratory tests to look for signs of diabetes, hyperlipidemia, or other chronic disorders. A spot glucose check from a random blood sample showed a glucose level of 211 mg/dL. A hemoglobin A1c level was obtained at the same time that showed a level of 6.3%. A fasting blood glucose was obtained that showed a blood glucose level of 125 mg/dL. Finally, a 2-hour glucose level was obtained after an oral glucose tolerance test that showed a glucose level of 201 mg/dL. Which of the following statements is most accurate for this patient?",C,A,False,10068.7,"Based on the given laboratory results, the patient's hemoglobin A1c level of 6.3% indicates a diagnosis of prediabetes or early diabetes. However, the American Diabetes Association (ADA) guidelines state that a diagnosis of type 2 diabetes requires a fasting plasma glucose level of at least 126 mg/dL"
"A 24-year-old woman presents to the clinic with chronic abdominal discomfort and cramping. She seeks medical attention now as she is concerned about the diarrhea that she has developed that is occasionally mixed with tiny streaks of blood. Her medical history is significant for lactose intolerance and asthma. She has a family history of wheat allergy and reports that she has tried to make herself vomit on several occasions to lose weight. After counseling the patient about the dangers of bulimia, physical examination reveals the rectum is red, inflamed, tender, and a perirectal abscess is seen draining purulent material. Colonoscopy demonstrates scattered mucosal lesions involving the colon and terminal ileum. A complete blood count is given below:
Hb%:   10 gm/dL
Total count (WBC):   12,500/mm3
Differential count:    
  Neutrophils: 50%
  Lymphocytes: 40%
  Monocytes: 5%
ESR:   22 mm/hr
What is the most likely diagnosis?",D,C,False,10067.9,"Based on the patient's symptoms, physical examination findings, and laboratory results, the most likely diagnosis is C) Ulcerative colitis. The presence of a perirectal abscess, rectal inflammation, and scattered mucosal lesions in the colon and terminal ileum are consistent with this condition. Additionally, the high neutrophil count and elevated"
"A 70-year-old woman, gravida 5, para 5, comes to the physician for the evaluation of sensation of vaginal fullness for the last six months. During this period, she has had lower back and pelvic pain that is worse with prolonged standing or walking. The patient underwent a hysterectomy at the age of 35 years because of severe dysmenorrhea. She has type 2 diabetes mellitus and hypercholesterolemia. Medications include metformin and atorvastatin. Vital signs are within normal limits. Pelvic examination elicits a feeling of pressure on the perineum. Pelvic floor muscle and anal sphincter tone are decreased. Pelvic examination shows protrusion of posterior vaginal wall with Valsalva maneuver and vaginal discharge. Which of the following is the most likely diagnosis?",D,D,True,9649.2,"Based on the given symptoms and examination findings, the most likely diagnosis is D) Enterocele. The patient's history of hysterectomy, pelvic pain, pressure on the perineum with Valsalva maneuver, decreased pelvic floor muscle and anal sphincter tone, and protrusion of the posterior vaginal wall are all"
"A 35-year-old female presents to the emergency room complaining of diarrhea and dehydration. She has been experiencing severe watery diarrhea for the past 3 days. She reports that she has been unable to leave the bathroom for more than a few minutes at a time. She noticed earlier today that there was some blood on her toilet paper after wiping. She recently returned from a volunteer trip to Yemen where she worked at an orphanage. Her past medical history is notable for psoriasis for which she takes sulfasalazine. The patient drinks socially and does not smoke. Her temperature is 99°F (37.2°C), blood pressure is 100/55 mmHg, pulse is 130/min, and respirations are 20/min. Mucus membranes are dry. Her eyes appear sunken. Capillary refill is 4 seconds. The patient is started on intravenous fluid resuscitation. Which of the following processes is capable of transmitting the genetic material for the toxin responsible for this patient’s condition?",C,A,False,8519.0,"The patient's symptoms are consistent with cholera, which is caused by the bacterium Vibrio cholerae. This bacterium transmits its genetic material through the process of infection (transmission), not through transformation, conjugation, or transposition. Therefore, the answer is A."
"A previously healthy 4-year-old girl is brought to the physician for evaluation of a 3-week history of recurrent vomiting and difficulty walking. Examination shows a broad-based gait and bilateral optic disc swelling. An MRI shows an intracranial tumor. A ventriculoperitoneal shunt is placed, and surgical excision of the tumor is performed. A photomicrograph of a section of the tumor is shown. Which of the following is the most likely diagnosis?",B,B,True,9198.4,"Based on the symptoms described and the imaging findings, the most likely diagnosis is B) Medulloblastoma. This is a common pediatric brain tumor that typically presents with vomiting, gait disturbances, and signs of increased intracranial pressure. Optic disc swelling is not a typical feature of glioblastoma multiforme or oligodendrog"
"A 62-year-old man presents for evaluation of an adrenal nodule, which was accidentally discovered while performing a computerized tomography (CT) scan of the abdomen for recurrent abdominal pain. The CT was negative except for a 3 cm low-density, well-circumscribed nodule in the left adrenal gland. He reports weight gain of 12 kg (26.4 lb) over the past 3 years. He has type 2 diabetes mellitus and hypertension, which have been difficult to control with medications. Which of the following is the best initial test for this patient?",C,A,False,9263.5,"A) ACTH stimulation test. This is the best initial test for a patient with an adrenal nodule and symptoms of hormonal hyperactivity, such as weight gain, hypertension, and difficult-to-control diabetes mellitus. An ACTH stimulation test can help determine if the nodule is producing excess hormones, specifically cortisol or aldoster"
"A 50-year-old male presents to the emergency with abdominal pain. He reports he has had abdominal pain associated with meals for several months and has been taking over the counter antacids as needed, but experienced significant worsening pain one hour ago in the epigastric region. The patient reports the pain radiating to his shoulders. Vital signs are T 38, HR 120, BP 100/60, RR 18, SpO2 98%. Physical exam reveals diffuse abdominal rigidity with rebound tenderness. Auscultation reveals hypoactive bowel sounds. Which of the following is the next best step in management?",B,A,False,8120.0,"A) Abdominal ultrasound. The patient's symptoms and physical exam findings are suggestive of an acute abdomen, specifically possible acute cholecystitis or appendicitis. An ultrasound is the initial imaging modality of choice for evaluating the abdomen in these cases."
"A 35-year-old man is brought to the emergency room after suffering a catastrophic fall while skiing during a training session. He was found unconscious by the aeromedical emergency services team, who established an airway and cervical spine control measures. Upon arrival at the emergency department, ventilatory support is started followed by an evaluation of the patient by the neurosurgical team. His blood pressure is 210/125 mm Hg, the heart rate is 55/min, and the respiratory rate is 15/min with a Cheyne-Stokes breathing pattern. Neurological examination shows a Glasgow Coma Score of 4/15, with dilated, fixed pupils and a decerebrate posture. An MRI of the brain shows diffuse axonal injury to the brain with severe cerebral edema, multiple frontal and occipital lobe contusions and multiple flame-shaped hemorrhages in the brainstem. Despite the medical team efforts, the patient dies 24 hours later. What would be the most likely type of herniation found at this patient’s autopsy?",C,A,False,10060.7,"A) Uncal herniation: The patient's presentation of decerebrate posture, dilated and fixed pupils, and a Glasgow Coma Score of 4/15, along with the MRI findings of diffuse axonal injury, multiple frontal and occipital lobe contusions, and multiple flame-shaped hemorrhages in the brainstem"
"A 25-year-old woman with a psychiatric history of bipolar disorder is brought into the emergency department by emergency medical services. The patient is unconscious, but the mother states that she walked into the patient's room with the patient lying on the floor and an empty bottle of unknown pills next to her. The patient has previously tried to commit suicide 2 years ago. Upon presentation, the patient's vitals are HR 110, BP 105/60, T 99.5, RR 22. The patient soon has 5 episodes non-bilious non-bloody vomiting. Upon physical exam, she has pain in the right upper quadrant and her liver function tests are AST 1050 U/L, ALT 2050 U/L, ALP 55 U/L, Total Bilirubin 0.8 mg/dL, Direct Bilirubin 0.2 mg/dL. You are awaiting her toxicology screen. What is the most likely diagnosis?",B,C,False,8683.1,"C) Tricyclic antidepressant ingestion. The patient's history of bipolar disorder, symptoms of unconsciousness, vomiting, and liver function test results (particularly the high AST and ALT levels) are consistent with tricyclic antidepressant toxicity."
A 67-year-old male presents to his primary care physician complaining of left hip pain for the past six months. He denies any trauma or recent falls. He is accompanied by his wife who reports that he has experienced progressive hearing loss over the same time period. The patient has also noticed that he is no longer able to fit into his favorite hat even though it previously fit well. A radiograph of the patient’s pelvis is shown. Which of the following laboratory abnormalities is most likely to be found in this patient?,C,A,False,9195.1,"A) Elevated serum parathyroid hormone. This patient's symptoms are consistent with those of a subclinical hyperparathyroidism, which can present with hip pain, hearing loss, and weight loss, along with the inability to wear a favorite hat due to hand swelling (known as ""hats don't fit syndrome""). This condition is"
"A 36-year-old woman comes to the physician because of a 3-month history of intermittent cough productive of thick, yellow phlegm and increasing shortness of breath. She especially becomes short of breath while playing with her children. She has worked as a farmer for 18 years. She has asthma treated with a salbutamol inhaler. She has smoked half a pack of cigarettes daily for 12 years. Her pulse is 65/min, respirations are 14/min, and blood pressure is 110/75 mm Hg. Scattered wheezing and decreased breath sounds are heard throughout both lung fields. Cardiac examination shows no abnormalities. The abdomen is soft and nondistended; liver span in midclavicular line is 14 cm.Spirometry shows a FEV1:FVC ratio of 66% and a FEV1 of 50% of predicted. An x-ray of the chest is shown. Which of the following is the most likely underlying cause of this patient's condition?",A,B,False,10063.6,"Based on the patient's symptoms, history of smoking, asthma, and decreased lung function (FEV1:FVC ratio of 66% and FEV1 of 50% of predicted), the most likely underlying cause of her condition is Chronic Obstructive Lung Disease (COPD). This is supported by the presence of intermittent cough productive"
"A 32-year-old man visits his primary care physician for a routine health maintenance examination. During the examination, he expresses concerns about not wanting to become a father. He has been sexually active and monogamous with his wife for the past 5 years, and they inconsistently use condoms for contraception. He tells the physician that he would like to undergo vasectomy. His wife is also a patient under the care of the physician and during her last appointment, she expressed concerns over being prescribed any drugs that could affect her fertility because she would like to conceive soon. Which of the following is the most appropriate action by the physician regarding this patient's wish to undergo vasectomy?",B,A,False,6170.8,A) Insist that the patient returns with his wife to discuss the risks and benefits of the procedure together. It is important for both partners to be involved in the decision-making process regarding permanent contraception.
"A 74-year-old man presents to the emergency department with sudden-onset abdominal pain that is most painful around the umbilicus. The pain began 16 hours ago and has no association with meals. He has not been vomiting, but he has had several episodes of bloody loose bowel movements. He was hospitalized 1 week ago for an acute myocardial infarction. He has had diabetes mellitus for 35 years and hypertension for 20 years. He has smoked 15–20 cigarettes per day for the past 40 years. His temperature is 36.9°C (98.42°F), blood pressure is 95/65 mm Hg, and pulse is 95/min. On physical examination, the patient is in severe pain, there is mild periumbilical tenderness, and a bruit is heard over the epigastric area. Which of the following is the definitive test to assess the patient condition?",A,A,True,10048.7,"A) Mesenteric angiography: This is the definitive test to assess for mesenteric ischemia, which is a potential cause of sudden-onset abdominal pain in this patient population. Mesenteric angiography allows for direct visualization of the mesenteric vessels and can confirm the diagnosis of mesenteric ischemia, which is a surgical emergency"
An x-ray of the chest is conducted and shown below. Which of the following is the most appropriate next step in management?,B,A,False,8909.7,"Based on the information provided in the question, an x-ray image is not sufficient to make a definitive diagnosis of tuberculosis (TB) or rule it out. Therefore, the most appropriate next step would be to perform an interferon-γ release assay (IGRA) to evaluate for latent or active TB infection. IGRA is a more specific test"
"A 56-year-old woman presents to the ER with 12 hours of right colic pain that travels from her groin down her inner thigh. The patient complains of dysuria, hematuria, and reports of “passing gravel” when urinating. She was diagnosed with gout and hypertension 5 years ago. Physical examination is unremarkable. The emergency department team orders urinalysis and a CT scan that shows a mild dilation of the right ureter associated with multiple small stones of low Hounsfield unit values (HU). Which of the following findings is most likely to appear in the urinalysis of this patient?",D,A,False,5916.6,The correct answer is A) Low specific gravity. Gout and renal stones can lead to a low urine specific gravity due to the loss of water and increased excretion of uric acid and stone components.
"A 24-hour-old newborn presents to the emergency department after a home birth because of fever, irritability alternating with lethargy, and poor feeding. The patient’s mother says symptoms acutely onset 12 hours ago and have not improved. No significant past medical history. His mother did not receive any prenatal care, and she had rupture of membranes 20 hours prior to delivery. His vital signs include: heart rate 150/min, respiratory rate 65/min, temperature 39.0°C (102.2°F), and blood pressure 60/40 mm Hg. On physical examination, the patient has delayed capillary refill. Laboratory studies show a pleocytosis and a low glucose level in the patient’s cerebrospinal fluid. Which of the following is the most likely causative organism for this patient’s condition?",C,A,False,9678.6,"A) Cryptococcus neoformans

Justification: The symptoms described, including fever, irritability, poor feeding, delayed capillary refill, and a low glucose level in cerebrospinal fluid, are consistent with meningitis. The low glucose level in the cerebrospinal fluid is a specific finding for bacterial meningitis"
"A 53-year-old woman presents to her primary care physician with joint pain. She reports a 6-month history of progressive pain in her hands that is worse around her knuckles. The pain is symmetric bilaterally and seems to improve after she starts working in the morning at her job in a local grocery store. She has also lost 10 pounds over the past 6 months despite no changes in her weight or exercise regimen. Her past medical history is notable for seasonal allergies, hypertension, and intermittent constipation. She takes losartan and a laxative as needed. She had adolescent idiopathic scoliosis as a child and underwent a spinal fusion at the age of 14. She does not smoke or drink alcohol. Her temperature is 98.6°F (37°C), blood pressure is 135/75 mmHg, pulse is 92/min, and respirations are 16/min. On examination, she appears well and is appropriately interactive. Strength is 5/5 and sensation to light touch is intact in the bilateral upper and lower extremities. An examination of her hands demonstrates symmetric swelling of the metacarpophalangeal joints bilaterally. This patient’s condition is most strongly characterized by which of the following?",D,A,False,6768.4,"A) HLA-B27. This patient's symptoms are consistent with psoriatic arthritis, which is strongly associated with the HLA-B27 genotype."
"A 21-year-old man comes to the physician because of a 3-day history of yellowing of his eyes. He has also noticed a decrease in his exercise capacity and gets quickly exhausted after minor physical activity. Examination shows scleral icterus and pale mucous membranes. He has splenomegaly. His hemoglobin concentration is 7.9 mg/dL, leukocyte is count 8500/mm3, and platelet count is 187,000/mm3. Direct antiglobulin and heterophile antibody tests are positive. Which of the following additional laboratory findings are most likely present in this patient?",B,B,True,9621.6,"The correct answer is B) Decreased haptoglobin levels. This patient's symptoms and laboratory findings are consistent with hemolytic anemia, likely due to either autoimmune hemolytic anemia (evidenced by positive direct antiglobulin test) or infectious mononucleosis (evidenced by positive heteroph"
"A 55-year-old man presents to the emergency department with fatigue and a change in his memory. The patient and his wife state that over the past several weeks the patient has been more confused and irritable and has had trouble focusing. He has had generalized and non-specific pain in his muscles and joints and is constipated. His temperature is 99.3°F (37.4°C), blood pressure is 172/99 mmHg, pulse is 79/min, respirations are 14/min, and oxygen saturation is 99% on room air. Physical exam is unremarkable. Laboratory studies are ordered as seen below.

Hemoglobin: 9.0 g/dL
Hematocrit: 30%
Leukocyte count: 6,500/mm^3 with normal differential
Platelet count: 166,000/mm^3
MCV: 78 fL

Serum:
Na+: 141 mEq/L
Cl-: 103 mEq/L
K+: 4.6 mEq/L
HCO3-: 25 mEq/L
BUN: 20 mg/dL
Glucose: 99 mg/dL
Creatinine: 0.9 mg/dL
Ca2+: 10.2 mg/dL

Which of the following is the most likely diagnosis?",B,C,False,10467.9,"Based on the provided symptoms and laboratory results, the most likely diagnosis is C) Iron deficiency. The patient's fatigue, confusion, and constipation are common symptoms of iron deficiency anemia. The low hemoglobin and hematocrit levels, along with a normal white blood cell count and low mean corpuscular volume (MCV), support this diagnosis"
"A 35-year-old woman presents to the ER with shortness of breath, cough, and severe lower limb enlargement. The dyspnea was of sudden onset, started a week ago, and increased with exercise but did not disappear with rest. Her cough was dry, persistent, and non-productive. She has a family history of maternal hypertension. Her vital signs include heart rate 106/min, respiratory rate 28/min, and blood pressure 140/90 mm Hg. On physical examination, thoracic expansion was diminished on the right side with rhonchi and crackles on the lower two-thirds of both sides, with left predominance. A systolic murmur was heard on the tricuspid foci, which increased in intensity with inspiration. There was jugular engorgement when the bed was placed at 50°. Palpation of the abdomen was painful on the right hypochondrium, with hepatomegaly 4 cm below the lower coastal edge. Hepatojugular reflux was present. Soft, painless, pitting edema was present in both lower limbs up until the middle third of both legs. Lung computed tomography (CT) and transthoracic echocardiogram were performed and detected right heart failure and severe pulmonary fibrosis. What is the most likely diagnosis?",D,D,True,10592.1,"D) Cor pulmonale

Justification: The symptoms of shortness of breath, dry cough, and lower limb edema, along with the physical examination findings of jugular venous distension, hepatomegaly, and peripheral edema, are consistent with right-sided heart failure (cor pulmonale). The presence of severe pulmonary fibrosis"
"Fourteen days after a laparoscopic cholecystectomy for cholelithiasis, a 45-year-old woman comes to the emergency department because of persistent episodic epigastric pain for 3 days. The pain radiates to her back, occurs randomly throughout the day, and is associated with nausea and vomiting. Each episode lasts 30 minutes to one hour. Antacids do not improve her symptoms. She has hypertension and fibromyalgia. She has smoked 1–2 packs of cigarettes daily for the past 10 years and drinks 4 cans of beer every week. She takes lisinopril and pregabalin. She appears uncomfortable. Her temperature is 37°C (98.6° F), pulse is 84/min, respirations are 14/min, and blood pressure is 127/85 mm Hg. Abdominal examination shows tenderness to palpation in the upper quadrants without rebound or guarding. Bowel sounds are normal. The incisions are clean, dry, and intact. Serum studies show:
AST 80 U/L
ALT 95 U/L
Alkaline phosphatase 213 U/L
Bilirubin, total 1.3 mg/dL
Direct 0.7 mg/dL
Amylase 52 U/L
Abdominal ultrasonography shows dilation of the common bile duct and no gallstones. Which of the following is the most appropriate next step in management?""",B,A,False,10952.8,"Based on the given symptoms, laboratory findings, and imaging results, the most likely cause of the patient's persistent epigastric pain is a bile duct complication, such as a bile leak or stricture. The elevated alkaline phosphatase level and dilation of the common bile duct on ultrasound are suggestive of this diagnosis."
"A 35-year-old man presents to the physician with concerns that a “bad flu” he has had for the past 10 days is getting worse and causing sleeplessness. On presentation today, his sore throat has improved; however, fever and chest and body aches persist despite the use of ibuprofen. He reports sharp, intermittent chest pain that worsens with exertion. He has not traveled outside the United States recently and does not have a history of substance abuse or alcohol use. Physical examination shows the temperature is 38.3°C (100.9°F), the heart rate is 110/min, the blood pressure is 120/60 mm Hg, and the oxygen saturation is 98% on room air. There is bilateral pedal edema at the level of the ankle. Auscultation reveals normal S1 and S2 and a third early diastolic heart sound. Jugular vein distention is observed. An ECG shows sinus tachycardia and diffuse ST-segment elevation throughout the precordial leads with 1.0-mm PR-segment depression in leads I and II.
Laboratory results
WBC 14,000/mm3
Lymphocyte count 70%
Hematocrit 45%
CRP 56 mg/dL
Troponin T 1.15 ng/mL
Troponin I 0.2 ng/mL
Ck-MB 22 ng/mL
Coxsackie type b viral antibody  positive
A chest x-ray shows clear lung fields bilaterally and a mildly enlarged cardiac silhouette. Transthoracic ultrasound reveals a left ventricular ejection fraction of 30%. Which of the following is the cause of difficulty sleeping for this patient?",D,B,False,11354.5,"The patient's symptoms of fever, chest pain, tachycardia, and bilateral pedal edema, along with the laboratory findings of elevated white blood cell count, lymphopenia, anemia, CRP, and troponin levels, suggest an inflammatory process such as myocarditis. The positive Coxsackie type b"
A 29-year-old woman presents for a follow-up visit after an emergency appendectomy. The laparoscopic procedure went well with no complications. Physical examination reveals the surgical site is slightly tender but is healing appropriately. She is delighted that the operation went well and offers you a cake and VIP tickets to a musical concert. Which of the following is the most appropriate response?,C,A,False,7465.5,"A) ""Thank you, I will enjoy these gifts immensely.""

It is appropriate to accept the gifts graciously as a sign of appreciation and goodwill from the patient. There is no policy against accepting gifts, and the gifts do not influence medical care or decision-making."
"A previously healthy 6-week-old infant is brought to the emergency department because of fever, fatigue, and dry cough for one day. She has been feeding poorly and had difficulty latching on to breastfeed since yesterday. She has had nasal congestion. The mother reports that her daughter has not been going through as many diapers as usual. She was born by uncomplicated vaginal delivery at 42 weeks' gestation. Her mother is a cystic fibrosis carrier. The patient has been treated with acetaminophen for the last 24 hours, and vitamin D drops since birth. She appears irritable, pale, and lethargic. She is at the 25th percentile for both length and weight; she had the same percentiles at birth. Her temperature is 38.2°C (100.7°F) and respirations are 64/min. Pulse oximetry on room air shows an oxygen saturation of 92%. Examination shows an ill-appearing infant with a cough and nasal flaring. Mucous membranes are dry. Chest examination shows intercostal and supraclavicular retractions. Expiratory wheezes are heard on auscultation. Which of the following is the most likely causal organism?",B,B,True,10508.6,"Based on the symptoms described, the most likely causative organism is Respiratory Syncytial Virus (B). The symptoms of fever, cough, nasal congestion, poor feeding, and difficulty breastfeeding are consistent with a viral respiratory infection. The infant's age, history of poor weight gain, and the mother being a cystic fib"
"A 55-year-old woman comes to the physician because of involuntary rhythmic shaking of both hands for several months. More recently, she also noticed involuntary head nodding movements. The shaking seems to improve after having one or two glasses of wine. Her father had similar symptoms starting at the age of 60. Neurologic examination shows a symmetric hand tremor that worsens with voluntary movement of the respective extremity. The most appropriate pharmacotherapy for this patient's symptoms is also recommended for the treatment of which of the following conditions?",D,A,False,9203.7,"The symptoms described in the question are consistent with Essential Tremor. Essential Tremor is a neurological condition characterized by rhythmic, involuntary shaking of various body parts, which is worsened by voluntary movement and improves with alcohol consumption. Therefore, the most appropriate pharmacotherapy for this patient's symptoms would be:

A) Essential T"
"A 50-year-old woman comes to the physician because of multiple, ulcerative skin lesions that occur over various parts of her body. She reports that these rashes first appeared 6 months ago. They occur episodically and usually start as reddish spots, which then expand in size and ulcerate over the next ten days. They resolve spontaneously and reappear at another location a few days later. Over the past 6 months, has had multiple episodes of diarrhea. She has lost 8 kg weight over this period and feels tired constantly. She has not had fever. She was treated for deep venous thrombosis 3 years ago, and took medication for it for 6 months after the episode. Her vital signs are within normal limits. She appears pale and has multiple, tender, ulcerative skin lesions on her legs and buttocks. Her hemoglobin is 9.6 mg/dL, mean corpuscular volume is 82 μm3, and fingerstick blood glucose concentration is 154 mg/dL. Her serum glucagon is elevated. Abdominal ultrasonography reveals a 5.6 cm, well-demarcated, hypoechoic mass in the pancreatic body and multiple, small masses in the liver of variable echogenicity. Which of the following is the most appropriate next step in management of this patient?",C,C,True,10503.5,"C) Administration of octreotide. The patient's symptoms and test results are consistent with multiple endocrine neoplasia type 1 (MEN1), specifically pancreatic islet cell tumors (insulinomas and gastrinomas). Octreotide is a somatostatin analog that can help manage symptoms of hormone excess, such as di"
"A 58-year-old woman comes to the physician because of an itchy rash on her leg 3 days after she returned from a camping trip with her grandchildren. Examination shows a linear, erythematous, maculopapular rash on the left lower extremity. Treatment with a drug is begun that is also effective for motion sickness. One hour later, she reports dry mouth. This adverse effect is most likely mediated through which of the following?",B,A,False,8483.9,"A) Antagonism at histamine receptors: The described rash is consistent with an allergic reaction, and the given medication is likely an antihistamine, which works by blocking the effects of histamine, leading to dry mouth as a side effect due to antagonism of salivary gland H1 receptors."
A physician is describing a case to his residents where a kidney transplant was rapidly rejected by the recipient minutes after graft perfusion. The physician most likely describes all of the following manifestations EXCEPT?,C,A,False,6075.8,"A. Graft cyanosis is not a manifestation of acute kidney graft rejection. It is a sign of poor perfusion or ischemia, which is not the cause of the rapid rejection described in the scenario."
"A 67-year-old woman comes to the emergency department because of a 4-month history of fatigue, shortness of breath with exertion, and dizziness. She has a history of atrial fibrillation and had a single-chamber pacemaker placed five years ago after an episode of syncope. Her pulse is 66/min and blood pressure is 98/66 mm Hg. An x-ray of the chest is shown. The x-ray confirms termination of the pacemaker lead in which of the following structures?",C,A,False,7930.7,"A. The termination of the pacemaker lead in the superior vena cava is a common site for pacemaker implantation. This is due to the large size and easy accessibility of the superior vena cava, which allows for a secure and reliable connection between the pacemaker and the heart."
A 12-year-old boy presents to the emergency department with a recent history of easy bleeding. He experienced multiple episodes of epistaxis and bleeding gums over the past two days. He also had flu-like symptoms a week ago which resolved over the past few days. His past medical history is notable for well-controlled asthma. His temperature is 98.9°F (37°C). Physical examination is notable for a petechial rash. No splenomegaly is noted. A coagulation panel reveals an elevation in bleeding time with normal PT and PTT. The blood component that is most likely deficient in this patient contains granules of which of the following?,A,A,True,9241.0,"A) von Willebrand factor. The patient's symptoms of easy bleeding, petechial rash, and prolonged bleeding time suggest a disorder of hemostasis. An elevated bleeding time with normal PT and PTT points towards a deficiency in von Willebrand factor, which plays a crucial role in the initiation and amplification of the coagulation cascade"
A 45-year-old woman comes to the physician because of a 6-month history of worsening involuntary movement of the left hand. Her symptoms are worse when she feels stressed at work. She has no history of serious illness and takes no medications. Neurological examination shows difficulty initiating movement and a tremor in the left hand at rest. The tremor decreases when the patient is asked to draw a circle. Which of the following is the most appropriate pharmacotherapy?,D,A,False,9129.3,"The symptoms described suggest Parkinson's disease or essential tremor. Since the patient's symptoms improve with voluntary movement and worsen at rest, this is more consistent with Parkinson's disease. The most common initial treatment for Parkinson's disease is levodopa, which is not an option in this question. Instead, the best answer is A) Methim"
"A 49-year-old man is referred to a cardiologist by his primary care provider (PCP) for a new heart murmur. He otherwise feels well and has no complaints. He had not seen a doctor in the last 15 years but finally went to his PCP for a check-up at the urging of his girlfriend. His past medical history is notable for gastroesophageal reflux disease, hypertension, and hepatitis B. He takes omeprazole and lisinopril. He has a prior history of intravenous drug abuse and a 50-pack-year smoking history. He has had many prior sexual partners and uses protection intermittently. He reports that he may have had a sore on his penis many years ago, but it went away without treatment. His temperature is 99°F (37.2°C), blood pressure is 141/91 mmHg, pulse is 89/min, and respirations are 18/min. On exam, S1 is normal and S2 has a tambour-like quality. There is a visible and palpable pulsation in the suprasternal notch and a diastolic decrescendo murmur over the right upper sternal border. A chest radiograph demonstrates calcification of the aortic root. Which of the following is the most likely cause of this patient's condition?",D,D,True,10431.5,"Based on the provided information, the most likely cause of this patient's condition is D) Vasa vasorum destruction. The visible and palpable pulsation in the suprasternal notch, diastolic decrescendo murmur over the right upper sternal border, and calcification of the aortic root are consistent with atherosclerotic disease, which can"
"A 29-year-old woman comes to the physician because of intermittent episodes of sharp chest pain and palpitations. She appears nervous. Her pulse is 115/min and irregularly irregular, and blood pressure is 139/86 mmHg. Examination shows a fine tremor on both hands and digital swelling; the extremities are warm. There is retraction of the right upper eyelid. Which of the following is the most appropriate next step in the management of this patient?",D,B,False,9181.3,"Based on the symptoms described, this patient is most likely presenting with Graves' disease, an autoimmune disorder that causes hyperthyroidism. The irregular heart rate, fine tremors, digital swelling, warm extremities, and eyelid retraction are all common signs of this condition. Therefore, the most appropriate next step in management would be to initiate antithyroid"
"A 51-year-old woman presents to your office with 2 weeks of fatigue and generalized weakness. She has a past medical history of diabetes, hypertension, and hyperlipidemia. She was recently diagnosed with rheumatoid arthritis and started on disease-modifying therapy. She states she has felt less able to do things she enjoys and feels guilty she can't play sports with her children. Review of systems is notable for the patient occasionally seeing a small amount of bright red blood on the toilet paper. Laboratory studies are ordered as seen below.

Hemoglobin: 12 g/dL
Hematocrit: 36%
Leukocyte count: 7,700/mm^3 with normal differential
Platelet count: 207,000/mm^3
MCV: 110 fL

Which of the following is the most likely etiology of this patient's fatigue?",C,A,False,9706.0,"Based on the given laboratory results, the most likely etiology of this patient's fatigue is A) Depression. The normal hemoglobin, hematocrit, leukocyte count, platelet count, and MCV levels suggest that anemia is not the cause of her fatigue. The patient's symptoms of weakness and guilt, along with a"
