question,answer,predicted,correct,latency_ms,response
"A previously healthy 4-year-old girl is brought to the physician for evaluation of a 3-week history of recurrent vomiting and difficulty walking. Examination shows a broad-based gait and bilateral optic disc swelling. An MRI shows an intracranial tumor. A ventriculoperitoneal shunt is placed, and surgical excision of the tumor is performed. A photomicrograph of a section of the tumor is shown. Which of the following is the most likely diagnosis?",B,A,False,26242.6,"Based on the given symptoms and imaging findings, the most likely diagnosis is Medulloblastoma. This is because:

1. Recurrent vomiting and difficulty walking are common symptoms of increased intracranial pressure, which can be caused by various conditions, including brain tumors.
2. The broad-based gait and bilateral optic disc swelling suggest the presence of a brain tumor, as these findings can be indicative of hydrocephalus or other conditions that cause increased intracranial pressure.
3. The MRI showing an intracranial tumor further supports the diagnosis of a brain tumor.
4. Medulloblastoma is a common type of brain tumor in children, and it typically presents with symptoms of increased intracranial pressure, such as vomiting and difficulty walking. It is also commonly located in the cerebellum, which could explain the broad-based gait.
5. The histology of the tumor, as shown in the photomicrograph, is not provided in the question. However, based on the clinical presentation and imaging findings, Medulloblastoma is the most likely diagnosis.

Answer: B."
"A 62-year-old man presents for evaluation of an adrenal nodule, which was accidentally discovered while performing a computerized tomography (CT) scan of the abdomen for recurrent abdominal pain. The CT was negative except for a 3 cm low-density, well-circumscribed nodule in the left adrenal gland. He reports weight gain of 12 kg (26.4 lb) over the past 3 years. He has type 2 diabetes mellitus and hypertension, which have been difficult to control with medications. Which of the following is the best initial test for this patient?",C,A,False,17209.9,"Based on the given information, the patient presents with a newly discovered adrenal nodule on CT scan, uncontrolled type 2 diabetes mellitus, and hypertension. The most likely etiology for an adrenal nodule in this patient is a functional adrenal tumor, specifically a cortisol-secreting adenoma (Cushing's syndrome).

The best initial test to confirm this diagnosis is an ACTH stimulation test. This test measures the response of the adrenal gland to ACTH stimulation, which can help differentiate between a cortisol-secreting adenoma (Cushing's syndrome) and a non-functional adenoma.

Answer: A."
"A 50-year-old male presents to the emergency with abdominal pain. He reports he has had abdominal pain associated with meals for several months and has been taking over the counter antacids as needed, but experienced significant worsening pain one hour ago in the epigastric region. The patient reports the pain radiating to his shoulders. Vital signs are T 38, HR 120, BP 100/60, RR 18, SpO2 98%. Physical exam reveals diffuse abdominal rigidity with rebound tenderness. Auscultation reveals hypoactive bowel sounds. Which of the following is the next best step in management?",B,A,False,30514.8,"Based on the given symptoms and physical exam findings, the patient is exhibiting signs of acute abdomen, which is a medical emergency. The symptoms of abdominal pain, worsening with meals, radiating to the shoulders, and associated with rebound tenderness and diffuse abdominal rigidity are indicative of peritonitis. Peritonitis is an inflammation of the peritoneum, which can be caused by various conditions such as perforated ulcer, appendicitis, or perforated viscus.

Given the patient's symptoms and physical exam findings, the next best step in management would be:

C) Abdominal CT scan

Reasoning:

A) Abdominal ultrasound: Although ultrasound is a useful diagnostic tool for many abdominal conditions, it may not be sufficient in diagnosing peritonitis due to its inability to visualize the entire abdominal cavity and the presence of free fluid.

B) Chest radiograph: A chest radiograph would not provide any useful information regarding the patient's abdominal symptoms and is not the next best step in management.

D) 12 lead electrocardiogram: Although the patient's vital signs suggest tachycardia and hypotension, which can be indicative of cardiac causes, the symptoms and physical exam findings are"
"A 35-year-old man is brought to the emergency room after suffering a catastrophic fall while skiing during a training session. He was found unconscious by the aeromedical emergency services team, who established an airway and cervical spine control measures. Upon arrival at the emergency department, ventilatory support is started followed by an evaluation of the patient by the neurosurgical team. His blood pressure is 210/125 mm Hg, the heart rate is 55/min, and the respiratory rate is 15/min with a Cheyne-Stokes breathing pattern. Neurological examination shows a Glasgow Coma Score of 4/15, with dilated, fixed pupils and a decerebrate posture. An MRI of the brain shows diffuse axonal injury to the brain with severe cerebral edema, multiple frontal and occipital lobe contusions and multiple flame-shaped hemorrhages in the brainstem. Despite the medical team efforts, the patient dies 24 hours later. What would be the most likely type of herniation found at this patient’s autopsy?",C,C,True,23780.7,"Based on the patient's symptoms and imaging findings, the most likely type of herniation is:

C) Central herniation

Explanation:
The patient's presentation of a Glasgow Coma Score of 4/15, dilated and fixed pupils, decerebrate posture, and Cheyne-Stokes breathing pattern are all indicative of severe brain injury and brainstem compression. The MRI findings of diffuse axonal injury, severe cerebral edema, multiple frontal and occipital lobe contusions, and multiple flame-shaped hemorrhages in the brainstem are consistent with this diagnosis. Central herniation is the most likely type of herniation in this scenario as it is characterized by the herniation of the cerebellar tonsils through the foramen magnum, resulting in compression of the brainstem and midbrain. This type of herniation is often associated with severe brain injury and carries a poor prognosis.

Answer: C"
"A 25-year-old woman with a psychiatric history of bipolar disorder is brought into the emergency department by emergency medical services. The patient is unconscious, but the mother states that she walked into the patient's room with the patient lying on the floor and an empty bottle of unknown pills next to her. The patient has previously tried to commit suicide 2 years ago. Upon presentation, the patient's vitals are HR 110, BP 105/60, T 99.5, RR 22. The patient soon has 5 episodes non-bilious non-bloody vomiting. Upon physical exam, she has pain in the right upper quadrant and her liver function tests are AST 1050 U/L, ALT 2050 U/L, ALP 55 U/L, Total Bilirubin 0.8 mg/dL, Direct Bilirubin 0.2 mg/dL. You are awaiting her toxicology screen. What is the most likely diagnosis?",B,C,False,26926.7,"Based on the given information, the patient's history of bipolar disorder, the presence of an empty bottle next to her, her vital signs, symptoms (vomiting, abdominal pain), and liver function test results (AST and ALT elevated beyond 1000 U/L), the most likely diagnosis is:

C) Tricyclic antidepressant ingestion

Reasoning:
1. The patient has a history of bipolar disorder, which increases the risk of suicide attempts.
2. The mother reports finding the patient unconscious with an empty bottle next to her.
3. The patient's vital signs are relatively stable, but her liver function tests are significantly elevated, suggesting liver damage.
4. The symptoms of non-bilious non-bloody vomiting and abdominal pain are consistent with liver toxicity.
5. Tricyclic antidepressants are known to cause liver toxicity, which can present with symptoms similar to those described.
6. The other options (beta-blockers, acetaminophen, and salicylates) are less likely based on the given information.

Answer: C"
A 67-year-old male presents to his primary care physician complaining of left hip pain for the past six months. He denies any trauma or recent falls. He is accompanied by his wife who reports that he has experienced progressive hearing loss over the same time period. The patient has also noticed that he is no longer able to fit into his favorite hat even though it previously fit well. A radiograph of the patient’s pelvis is shown. Which of the following laboratory abnormalities is most likely to be found in this patient?,C,A,False,21758.2,"Based on the given information, the patient's symptoms suggest the possibility of a condition called Paget's disease of the bone. This is a disorder of bone metabolism characterized by abnormal bone remodeling, leading to bone enlargement and deformity. The hip pain and difficulty fitting into a hat are common symptoms of Paget's disease in the hip. The hearing loss is an unrelated condition, but it is not uncommon in older adults and is not specifically associated with Paget's disease.

The radiograph shows bone density and architectural changes, which are consistent with Paget's disease. The laboratory findings most commonly associated with Paget's disease are elevated serum alkaline phosphatase levels due to increased bone turnover.

Therefore, the most likely laboratory abnormality to be found in this patient is:

Answer: C) Elevated serum alkaline phosphatase."
"A 36-year-old woman comes to the physician because of a 3-month history of intermittent cough productive of thick, yellow phlegm and increasing shortness of breath. She especially becomes short of breath while playing with her children. She has worked as a farmer for 18 years. She has asthma treated with a salbutamol inhaler. She has smoked half a pack of cigarettes daily for 12 years. Her pulse is 65/min, respirations are 14/min, and blood pressure is 110/75 mm Hg. Scattered wheezing and decreased breath sounds are heard throughout both lung fields. Cardiac examination shows no abnormalities. The abdomen is soft and nondistended; liver span in midclavicular line is 14 cm.Spirometry shows a FEV1:FVC ratio of 66% and a FEV1 of 50% of predicted. An x-ray of the chest is shown. Which of the following is the most likely underlying cause of this patient's condition?",A,D,False,31419.0,"Based on the given information, the most likely underlying cause of this patient's condition is:

D) Chronic obstructive lung disease (COPD)

Reasoning:
1. The patient's symptoms of intermittent cough productive of thick, yellow phlegm and increasing shortness of breath are consistent with COPD.
2. The patient's history of smoking half a pack of cigarettes daily for 12 years and working as a farmer for 18 years are risk factors for COPD.
3. The patient's spirometry results show a decreased FEV1 (50% of predicted) and a decreased FEV1:FVC ratio (66%), which are characteristic findings in COPD.
4. The patient's chest x-ray is not provided in the given information, but the scattered wheezing and decreased breath sounds heard throughout both lung fields on physical examination are also consistent with COPD.
5. The other options do not fit the patient's presentation. Alpha-1 antitrypsin deficiency typically presents with emphysema and a normal or decreased FEV1:FVC ratio, and it is not associated with a history of smoking or farming. Constrictive bronchiolitis obliterans is a rare condition characterized by progressive obliteration of the small airways, and it typically presents with a normal or restrictive pattern"
"A 32-year-old man visits his primary care physician for a routine health maintenance examination. During the examination, he expresses concerns about not wanting to become a father. He has been sexually active and monogamous with his wife for the past 5 years, and they inconsistently use condoms for contraception. He tells the physician that he would like to undergo vasectomy. His wife is also a patient under the care of the physician and during her last appointment, she expressed concerns over being prescribed any drugs that could affect her fertility because she would like to conceive soon. Which of the following is the most appropriate action by the physician regarding this patient's wish to undergo vasectomy?",B,A,False,22804.1,"Step 1: Identify the issue at hand. The patient is requesting a vasectomy, but his wife does not want to conceive at the moment.

Step 2: Consider the patient's autonomy. The patient is an adult and has the right to make decisions regarding his own body and reproductive health.

Step 3: Consider the wife's concerns. The wife has expressed a desire to conceive in the near future. However, her consent is not required for the patient to undergo a vasectomy.

Step 4: Provide information and education. The physician should explain the benefits, alternatives, and potential complications of the vasectomy procedure to the patient.

Step 5: Offer support and resources. The physician could offer resources for the patient and his wife to discuss their family planning options, including alternative contraceptive methods and counseling services.

Answer: B. Explain the procedure's benefits, alternatives, and potential complications."
"A 74-year-old man presents to the emergency department with sudden-onset abdominal pain that is most painful around the umbilicus. The pain began 16 hours ago and has no association with meals. He has not been vomiting, but he has had several episodes of bloody loose bowel movements. He was hospitalized 1 week ago for an acute myocardial infarction. He has had diabetes mellitus for 35 years and hypertension for 20 years. He has smoked 15–20 cigarettes per day for the past 40 years. His temperature is 36.9°C (98.42°F), blood pressure is 95/65 mm Hg, and pulse is 95/min. On physical examination, the patient is in severe pain, there is mild periumbilical tenderness, and a bruit is heard over the epigastric area. Which of the following is the definitive test to assess the patient condition?",A,A,True,24086.0,"Based on the given symptoms and patient history, the most likely cause of the abdominal pain is mesenteric ischemia, which is a result of decreased blood flow to the intestines. This condition can be a complication of an acute myocardial infarction, diabetes mellitus, hypertension, and long-term smoking.

Mesenteric ischemia is a critical condition that requires prompt diagnosis and intervention to prevent intestinal necrosis and potential death. The definitive test to assess the patient's condition is:

A) Mesenteric angiography

Explanation:
Mesenteric angiography is the gold standard diagnostic test for mesenteric ischemia. It allows for the direct visualization of the mesenteric vessels and can identify any occlusions or stenoses. This information is crucial for planning the appropriate treatment, which may include revascularization or surgical intervention.

Therefore, the answer is:

Answer: A"
An x-ray of the chest is conducted and shown below. Which of the following is the most appropriate next step in management?,B,A,False,20563.2,"Based on the given x-ray image, it is difficult to definitively determine the cause of the observed findings. However, the presence of a well-circumscribed, round, dense opacity in the apical region of the left lung raises the possibility of a granuloma, which could be indicative of tuberculosis (TB).

Given this suspicion, the most appropriate next step would be:

C) Administer isoniazid + rifampin + pyrazinamide + ethambutol (Quadruple therapy)

This is because the initial treatment for suspected TB involves a combination of antibiotics to cover all possible strains of the bacteria and to prevent the development of drug resistance. Quadruple therapy is the standard initial treatment for TB, and it includes isoniazid, rifampin, pyrazinamide, and ethambutol.

Answer: C"
"A 56-year-old woman presents to the ER with 12 hours of right colic pain that travels from her groin down her inner thigh. The patient complains of dysuria, hematuria, and reports of “passing gravel” when urinating. She was diagnosed with gout and hypertension 5 years ago. Physical examination is unremarkable. The emergency department team orders urinalysis and a CT scan that shows a mild dilation of the right ureter associated with multiple small stones of low Hounsfield unit values (HU). Which of the following findings is most likely to appear in the urinalysis of this patient?",D,A,False,30695.9,"The patient's symptoms of colic pain, dysuria, hematuria, and passing gravel are consistent with renal colic, which is a common symptom of nephrolithiasis or kidney stones. The presence of multiple small stones with low Hounsfield unit values on the CT scan further supports this diagnosis.

Urinalysis in patients with nephrolithiasis may show various findings, but the most common findings are:

1. Hematuria: The presence of red blood cells in the urine due to the passage of stones through the urinary tract.
2. Leukocyturia: An increase in white blood cells in the urine due to inflammation and infection.
3. Pyuria: The presence of pus in the urine.
4. Proteinuria: The presence of protein in the urine.
5. Dilute urine: Due to increased fluid intake to help pass the stones, which can result in a low specific gravity.

However, in this case, the patient's symptoms and imaging findings are more consistent with nephrolithiasis rather than a urinary tract infection. Therefore, it is less likely that the urinalysis would show nitrites, which are a marker of bacterial infection.

Therefore, the answer is:

Answer: D. Acid"
"A 24-hour-old newborn presents to the emergency department after a home birth because of fever, irritability alternating with lethargy, and poor feeding. The patient’s mother says symptoms acutely onset 12 hours ago and have not improved. No significant past medical history. His mother did not receive any prenatal care, and she had rupture of membranes 20 hours prior to delivery. His vital signs include: heart rate 150/min, respiratory rate 65/min, temperature 39.0°C (102.2°F), and blood pressure 60/40 mm Hg. On physical examination, the patient has delayed capillary refill. Laboratory studies show a pleocytosis and a low glucose level in the patient’s cerebrospinal fluid. Which of the following is the most likely causative organism for this patient’s condition?",C,A,False,21926.7,"Based on the given symptoms and laboratory findings, the most likely causative organism for this newborn's condition is:

1. The symptoms of fever, irritability, lethargy, poor feeding, and delayed capillary refill suggest a serious bacterial infection.
2. The mother did not receive prenatal care, and rupture of membranes occurred 20 hours prior to delivery, increasing the risk for neonatal infections.
3. The laboratory studies show a pleocytosis (increased number of white blood cells) and a low glucose level in the cerebrospinal fluid, which are consistent with bacterial meningitis.
4. Among the given options, Group B Streptococcus (C) is a common cause of bacterial meningitis in newborns, especially those who are not born in hospitals or whose mothers did not receive prenatal care.

Answer: C"
"A 53-year-old woman presents to her primary care physician with joint pain. She reports a 6-month history of progressive pain in her hands that is worse around her knuckles. The pain is symmetric bilaterally and seems to improve after she starts working in the morning at her job in a local grocery store. She has also lost 10 pounds over the past 6 months despite no changes in her weight or exercise regimen. Her past medical history is notable for seasonal allergies, hypertension, and intermittent constipation. She takes losartan and a laxative as needed. She had adolescent idiopathic scoliosis as a child and underwent a spinal fusion at the age of 14. She does not smoke or drink alcohol. Her temperature is 98.6°F (37°C), blood pressure is 135/75 mmHg, pulse is 92/min, and respirations are 16/min. On examination, she appears well and is appropriately interactive. Strength is 5/5 and sensation to light touch is intact in the bilateral upper and lower extremities. An examination of her hands demonstrates symmetric swelling of the metacarpophalangeal joints bilaterally. This patient’s condition is most strongly characterized by which of the following?",D,A,False,15657.0,"Based on the information provided, the patient's symptoms of symmetric bilateral joint pain and swelling, particularly in the hands, and improvement of symptoms with activity suggest a possible diagnosis of rheumatoid arthritis (RA). RA is an autoimmune disease characterized by inflammation of the synovial membranes, leading to joint swelling and pain.

RA is associated with certain HLA (human leukocyte antigen) types, including HLA-DR4. Therefore, the patient's condition is most strongly characterized by:

Answer: D) HLA-DR4."
"A 21-year-old man comes to the physician because of a 3-day history of yellowing of his eyes. He has also noticed a decrease in his exercise capacity and gets quickly exhausted after minor physical activity. Examination shows scleral icterus and pale mucous membranes. He has splenomegaly. His hemoglobin concentration is 7.9 mg/dL, leukocyte is count 8500/mm3, and platelet count is 187,000/mm3. Direct antiglobulin and heterophile antibody tests are positive. Which of the following additional laboratory findings are most likely present in this patient?",B,A,False,31239.7,"The patient's symptoms and examination findings are consistent with hemolytic anemia. The direct antiglobulin test (Coombs test) and positive heterophile antibody test suggest that this is a type of hemolytic anemia called Evans Syndrome or autoimmune hemolytic anemia.

In this condition, there is destruction of red blood cells (RBCs) due to the production of autoantibodies. The following laboratory findings are most likely present in this patient:

1. Decreased hemoglobin concentration: The patient's hemoglobin concentration is already low (7.9 g/dL), which is consistent with anemia.
2. Reticulocytosis: In response to the hemolysis, the bone marrow produces more reticulocytes to compensate for the loss of RBCs. However, the question states that the reticulocyte count is not given, so we cannot confirm this directly. But it is a common finding in hemolytic anemia.
3. Decreased haptoglobin levels: Hemolysis leads to the release of free hemoglobin into the plasma, which results in decreased haptoglobin levels.
4. Increased direct to total bilirubin ratio: Hemolysis leads to"
"A 55-year-old man presents to the emergency department with fatigue and a change in his memory. The patient and his wife state that over the past several weeks the patient has been more confused and irritable and has had trouble focusing. He has had generalized and non-specific pain in his muscles and joints and is constipated. His temperature is 99.3°F (37.4°C), blood pressure is 172/99 mmHg, pulse is 79/min, respirations are 14/min, and oxygen saturation is 99% on room air. Physical exam is unremarkable. Laboratory studies are ordered as seen below.

Hemoglobin: 9.0 g/dL
Hematocrit: 30%
Leukocyte count: 6,500/mm^3 with normal differential
Platelet count: 166,000/mm^3
MCV: 78 fL

Serum:
Na+: 141 mEq/L
Cl-: 103 mEq/L
K+: 4.6 mEq/L
HCO3-: 25 mEq/L
BUN: 20 mg/dL
Glucose: 99 mg/dL
Creatinine: 0.9 mg/dL
Ca2+: 10.2 mg/dL

Which of the following is the most likely diagnosis?",B,C,False,21168.1,"Based on the given symptoms and laboratory results, the most likely diagnosis is C) Iron deficiency. The patient's fatigue, confusion, and memory changes are consistent with anemia. The low hemoglobin (9.0 g/dL) and hematocrit (30%) levels support this diagnosis. Additionally, the microcytic red blood cells (MCV: 78 fL) are indicative of microcytic anemia, which is a common finding in iron deficiency anemia. There is no evidence of Guillain-Barre syndrome (A) based on the symptoms provided, and heavy metal exposure (B) is less likely given the normal laboratory results. Systemic lupus erythematosus (D) is also less likely based on the symptoms and laboratory results. Therefore, the answer is C) Iron deficiency."
"A 35-year-old woman presents to the ER with shortness of breath, cough, and severe lower limb enlargement. The dyspnea was of sudden onset, started a week ago, and increased with exercise but did not disappear with rest. Her cough was dry, persistent, and non-productive. She has a family history of maternal hypertension. Her vital signs include heart rate 106/min, respiratory rate 28/min, and blood pressure 140/90 mm Hg. On physical examination, thoracic expansion was diminished on the right side with rhonchi and crackles on the lower two-thirds of both sides, with left predominance. A systolic murmur was heard on the tricuspid foci, which increased in intensity with inspiration. There was jugular engorgement when the bed was placed at 50°. Palpation of the abdomen was painful on the right hypochondrium, with hepatomegaly 4 cm below the lower coastal edge. Hepatojugular reflux was present. Soft, painless, pitting edema was present in both lower limbs up until the middle third of both legs. Lung computed tomography (CT) and transthoracic echocardiogram were performed and detected right heart failure and severe pulmonary fibrosis. What is the most likely diagnosis?",D,D,True,31799.0,"Based on the given symptoms and examination findings, the most likely diagnosis is D) Cor pulmonale.

Explanation:

The patient's symptoms of shortness of breath, cough, and lower limb enlargement, along with the physical examination findings of diminished thoracic expansion, crackles, rhonchi, jugular engorgement, hepatomegaly, and lower limb edema, are consistent with heart failure. However, the presence of a systolic murmur heard best at the tricuspid area, hepatomegaly, and jugular reflux suggest right-sided heart failure (cor pulmonale), rather than left-sided heart failure.

Coronary artery disease (B) is a possibility, but the symptoms and examination findings do not strongly support this diagnosis. The patient's age and family history of hypertension are risk factors for coronary artery disease, but the sudden onset of dyspnea and the absence of chest pain or angina suggest that this is not the primary diagnosis.

Budd-chiari syndrome (C) is a rare condition characterized by the obstruction of the hepatic veins or inferior vena cava, leading to hepatomegaly, jugular venous distension, and lower limb edema. However, the presence of pulmonary fibrosis and right heart failure argues"
"Fourteen days after a laparoscopic cholecystectomy for cholelithiasis, a 45-year-old woman comes to the emergency department because of persistent episodic epigastric pain for 3 days. The pain radiates to her back, occurs randomly throughout the day, and is associated with nausea and vomiting. Each episode lasts 30 minutes to one hour. Antacids do not improve her symptoms. She has hypertension and fibromyalgia. She has smoked 1–2 packs of cigarettes daily for the past 10 years and drinks 4 cans of beer every week. She takes lisinopril and pregabalin. She appears uncomfortable. Her temperature is 37°C (98.6° F), pulse is 84/min, respirations are 14/min, and blood pressure is 127/85 mm Hg. Abdominal examination shows tenderness to palpation in the upper quadrants without rebound or guarding. Bowel sounds are normal. The incisions are clean, dry, and intact. Serum studies show:
AST 80 U/L
ALT 95 U/L
Alkaline phosphatase 213 U/L
Bilirubin, total 1.3 mg/dL
Direct 0.7 mg/dL
Amylase 52 U/L
Abdominal ultrasonography shows dilation of the common bile duct and no gallstones. Which of the following is the most appropriate next step in management?""",B,A,False,16677.4,"Based on the given information, the patient's symptoms of persistent epigastric pain, radiating back pain, nausea, vomiting, and tender abdominal examination with normal bowel sounds and intact incisions suggest a possible bile duct complication after cholecystectomy. The elevated alkaline phosphatase level and dilation of the common bile duct seen on ultrasonography further support this diagnosis.

Therefore, the most appropriate next step in management would be:
B) Endoscopic retrograde cholangiopancreatography (ERCP)

Answer: B."
"A 35-year-old man presents to the physician with concerns that a “bad flu” he has had for the past 10 days is getting worse and causing sleeplessness. On presentation today, his sore throat has improved; however, fever and chest and body aches persist despite the use of ibuprofen. He reports sharp, intermittent chest pain that worsens with exertion. He has not traveled outside the United States recently and does not have a history of substance abuse or alcohol use. Physical examination shows the temperature is 38.3°C (100.9°F), the heart rate is 110/min, the blood pressure is 120/60 mm Hg, and the oxygen saturation is 98% on room air. There is bilateral pedal edema at the level of the ankle. Auscultation reveals normal S1 and S2 and a third early diastolic heart sound. Jugular vein distention is observed. An ECG shows sinus tachycardia and diffuse ST-segment elevation throughout the precordial leads with 1.0-mm PR-segment depression in leads I and II.
Laboratory results
WBC 14,000/mm3
Lymphocyte count 70%
Hematocrit 45%
CRP 56 mg/dL
Troponin T 1.15 ng/mL
Troponin I 0.2 ng/mL
Ck-MB 22 ng/mL
Coxsackie type b viral antibody  positive
A chest x-ray shows clear lung fields bilaterally and a mildly enlarged cardiac silhouette. Transthoracic ultrasound reveals a left ventricular ejection fraction of 30%. Which of the following is the cause of difficulty sleeping for this patient?",D,D,True,32536.3,"Based on the given symptoms and laboratory results, the most likely cause of the difficulty sleeping for this patient is:

D) Decreased cardiac contractility due to cardiac myocyte injury.

Reasoning:

The patient's symptoms of fever, chest and body aches, and sharp intermittent chest pain, along with the physical examination findings of jugular vein distention, bilateral pedal edema, and a third heart sound, suggest heart failure. The echocardiogram revealing a left ventricular ejection fraction of 30% further supports this diagnosis.

The laboratory results show an elevated white blood cell count with a predominance of lymphocytes, anemia, and elevated CRP, which are consistent with an inflammatory process. The presence of Coxsackie type b viral antibodies in the blood suggests a viral infection as the underlying cause of the heart failure.

The ECG findings of sinus tachycardia and diffuse ST-segment elevation throughout the precordial leads with PR-segment depression in leads I and II are consistent with myocarditis, which is a common complication of viral infections.

Therefore, the difficulty sleeping is likely due to the discomfort and symptoms of heart failure caused by the myocarditis.

Answer: D."
A 29-year-old woman presents for a follow-up visit after an emergency appendectomy. The laparoscopic procedure went well with no complications. Physical examination reveals the surgical site is slightly tender but is healing appropriately. She is delighted that the operation went well and offers you a cake and VIP tickets to a musical concert. Which of the following is the most appropriate response?,C,A,False,19164.5,"Step 1: Identify the potential conflict of interest. In this scenario, the patient is offering gifts in return for medical care.

Step 2: Consider the ethical guidelines. In most healthcare systems, accepting gifts from patients is discouraged to maintain the integrity of the doctor-patient relationship and to avoid even the appearance of impropriety.

Step 3: Evaluate the potential impact on the patient-doctor relationship. Accepting the gifts may create an unequal power dynamic between the patient and the doctor, potentially influencing the quality of care provided.

Step 4: Consider the alternatives. Refusing the gifts outright, accepting only the cake, or asking for an additional ticket for a friend are all viable options.

Answer: B) ""No, I cannot accept these gifts, please take them with you as you leave."""
"A previously healthy 6-week-old infant is brought to the emergency department because of fever, fatigue, and dry cough for one day. She has been feeding poorly and had difficulty latching on to breastfeed since yesterday. She has had nasal congestion. The mother reports that her daughter has not been going through as many diapers as usual. She was born by uncomplicated vaginal delivery at 42 weeks' gestation. Her mother is a cystic fibrosis carrier. The patient has been treated with acetaminophen for the last 24 hours, and vitamin D drops since birth. She appears irritable, pale, and lethargic. She is at the 25th percentile for both length and weight; she had the same percentiles at birth. Her temperature is 38.2°C (100.7°F) and respirations are 64/min. Pulse oximetry on room air shows an oxygen saturation of 92%. Examination shows an ill-appearing infant with a cough and nasal flaring. Mucous membranes are dry. Chest examination shows intercostal and supraclavicular retractions. Expiratory wheezes are heard on auscultation. Which of the following is the most likely causal organism?",B,A,False,24513.6,"Based on the given symptoms and information, the most likely causative organism is:

1. The infant is presenting with fever, fatigue, dry cough, poor feeding, difficulty breastfeeding, nasal congestion, and decreased diaper usage. These symptoms are suggestive of a respiratory infection.
2. The infant's chest examination reveals intercostal and supraclavicular retractions, expiratory wheezes, and nasal flaring, which are consistent with respiratory distress.
3. The infant's history of being born at 42 weeks' gestation and having a mother who is a cystic fibrosis carrier puts her at higher risk for respiratory infections, particularly those caused by bacteria.
4. The infant's low oxygen saturation on room air further supports the possibility of a respiratory infection.
5. Based on these findings, the most likely causative organism is:

D) Streptococcus pneumoniae

Answer: D"
"A 55-year-old woman comes to the physician because of involuntary rhythmic shaking of both hands for several months. More recently, she also noticed involuntary head nodding movements. The shaking seems to improve after having one or two glasses of wine. Her father had similar symptoms starting at the age of 60. Neurologic examination shows a symmetric hand tremor that worsens with voluntary movement of the respective extremity. The most appropriate pharmacotherapy for this patient's symptoms is also recommended for the treatment of which of the following conditions?",D,A,False,11057.2,"The patient's symptoms of tremors that worsen with voluntary movement and improve with alcohol consumption are most consistent with Essential Tremor. This condition is a type of tremor that is not related to motion sickness (A), restless legs syndrome (B), or sleepwalking (C). Essential Tremor is also not a symptom of hyperthyroidism (D).

Answer: B. Essential Tremor."
"A 50-year-old woman comes to the physician because of multiple, ulcerative skin lesions that occur over various parts of her body. She reports that these rashes first appeared 6 months ago. They occur episodically and usually start as reddish spots, which then expand in size and ulcerate over the next ten days. They resolve spontaneously and reappear at another location a few days later. Over the past 6 months, has had multiple episodes of diarrhea. She has lost 8 kg weight over this period and feels tired constantly. She has not had fever. She was treated for deep venous thrombosis 3 years ago, and took medication for it for 6 months after the episode. Her vital signs are within normal limits. She appears pale and has multiple, tender, ulcerative skin lesions on her legs and buttocks. Her hemoglobin is 9.6 mg/dL, mean corpuscular volume is 82 μm3, and fingerstick blood glucose concentration is 154 mg/dL. Her serum glucagon is elevated. Abdominal ultrasonography reveals a 5.6 cm, well-demarcated, hypoechoic mass in the pancreatic body and multiple, small masses in the liver of variable echogenicity. Which of the following is the most appropriate next step in management of this patient?",C,A,False,31952.7,"Based on the patient's symptoms, physical examination findings, and laboratory results, the most likely diagnosis is pancreatic neuroendocrine tumor (NET), specifically a pancreatic islet cell tumor (such as insulinoma or glucagonoma). The patient's history of weight loss, diarrhea, and constant fatigue are consistent with this diagnosis. The presence of multiple, ulcerative skin lesions, pallor, and anemia (low hemoglobin) are also common findings in patients with NETs.

The elevated serum glucagon level is a key finding, as glucagonoma is a specific type of islet cell tumor that produces excessive amounts of glucagon. The patient's abdominal ultrasound findings of a hypoechoic mass in the pancreatic body and multiple, small masses in the liver are also consistent with a NET.

Therefore, the most appropriate next step in management would be:

C) Administration of octreotide.

Octreotide is a somatostatin analog that is used to treat symptoms of NETs, including diarrhea and weight loss. It can also help to reduce the size of the tumor. Endoscopic ultrasonography (B) may be used to further evaluate the pancreatic mass and liver lesions, but it"
"A 58-year-old woman comes to the physician because of an itchy rash on her leg 3 days after she returned from a camping trip with her grandchildren. Examination shows a linear, erythematous, maculopapular rash on the left lower extremity. Treatment with a drug is begun that is also effective for motion sickness. One hour later, she reports dry mouth. This adverse effect is most likely mediated through which of the following?",B,A,False,24034.7,"The given symptoms suggest that the woman is experiencing an adverse reaction to the medication she was prescribed. The itchy rash is a common side effect of many drugs, and the fact that it appeared after her camping trip is not necessarily related to the rash.

The medication described in the question is effective for motion sickness. One common class of medications used to treat motion sickness is anticholinergics. Anticholinergics work by blocking the action of acetylcholine, a neurotransmitter that plays a crucial role in the parasympathetic nervous system.

The woman's report of dry mouth is a classic symptom of anticholinergic toxicity. Anticholinergics inhibit the action of acetylcholine at muscarinic receptors, leading to a decrease in saliva production and an increase in heart rate, body temperature, and mydriasis (dilation of the pupils).

Therefore, the answer is:
B) Antagonism at acetylcholine receptors."
